Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-08-19 00:00:00-04:00,2.4905952929130346,2.591712969488221,2.38997448927517,2.499062776565552,893181924,0.0,0.0
2004-08-20 00:00:00-04:00,2.515750362650097,2.716741425335079,2.5030480676589604,2.6975631713867188,456686856,0.0,0.0
2004-08-23 00:00:00-04:00,2.758334578941002,2.8263273986767614,2.7159940724673137,2.7247111797332764,365122512,0.0,0.0
2004-08-24 00:00:00-04:00,2.7705382423804465,2.779504498442421,2.579509555159413,2.611886739730835,304946748,0.0,0.0
2004-08-25 00:00:00-04:00,2.6141289260261726,2.689842971037314,2.587230633940597,2.640031099319458,183772044,0.0,0.0
2004-08-26 00:00:00-04:00,2.6138792750167537,2.6885972072151203,2.6066568199843174,2.68760085105896,141897960,0.0,0.0
2004-08-27 00:00:00-04:00,2.69233300620678,2.705284211377504,2.632310086920288,2.643766164779663,124235640,0.0,0.0
2004-08-30 00:00:00-04:00,2.6220988887263554,2.627328868438188,2.540656328201294,2.540656328201294,103935960,0.0,0.0
2004-08-31 00:00:00-04:00,2.547878733466018,2.582995836248841,2.544392317676483,2.549622297286988,98357544,0.0,0.0
2004-09-01 00:00:00-04:00,2.5578411577291527,2.5645660275186963,2.482376021945057,2.496821880340576,182765052,0.0,0.0
2004-09-02 00:00:00-04:00,2.470421003498909,2.549622172638661,2.46419466811166,2.528202772140503,302373324,0.0,0.0
2004-09-03 00:00:00-04:00,2.514255653477444,2.533931491842596,2.473658709568254,2.490844488143921,103048848,0.0,0.0
2004-09-07 00:00:00-04:00,2.515750329828621,2.540407474424162,2.48088213664117,2.529946565628052,116950932,0.0,0.0
2004-09-08 00:00:00-04:00,2.509025363318474,2.5660596899569112,2.5030479386634776,2.5478787422180176,99712188,0.0,0.0
2004-09-09 00:00:00-04:00,2.5536072526121987,2.558089787208519,2.51550155607111,2.5481274127960205,81234684,0.0,0.0
2004-09-10 00:00:00-04:00,2.530445067581615,2.653978513642344,2.522972752680559,2.6233439445495605,173977848,0.0,0.0
2004-09-13 00:00:00-04:00,2.6557210716764867,2.7000542905976443,2.6514874481136226,2.677389621734619,156882960,0.0,0.0
2004-09-14 00:00:00-04:00,2.676144531617205,2.7894666869602025,2.6597059615810807,2.776764392852783,216579204,0.0,0.0
2004-09-15 00:00:00-04:00,2.7536020730759097,2.8450070028684182,2.74463581782993,2.789466619491577,214261524,0.0,0.0
2004-09-16 00:00:00-04:00,2.797934311689015,2.8841092684858114,2.780749482197495,2.838531255722046,185326488,0.0,0.0
2004-09-17 00:00:00-04:00,2.8497388905682617,2.9262003898620605,2.8280715245802472,2.9262003898620605,189450360,0.0,0.0
2004-09-20 00:00:00-04:00,2.9127513464136805,3.0285635665922044,2.9082678625561647,2.9727745056152344,212575212,0.0,0.0
2004-09-21 00:00:00-04:00,2.9839818778198706,2.999175181248393,2.9266986392241106,2.934917449951172,144575280,0.0,0.0
2004-09-22 00:00:00-04:00,2.923958643539601,2.980495384769365,2.909263874467982,2.9483659267425537,151624224,0.0,0.0
2004-09-23 00:00:00-04:00,2.9598231066610143,3.054216867626558,2.914493770893619,3.0091373920440674,170713116,0.0,0.0
